raw_text,language,event_date
"web developer randstad is currently hiring web developers for a client in richmond, va! responsibilities * know: deeply understand what drives the business for which you are building software. * architecture: use your experience to drive the design of highly performant highly available products. * build: applications that provide user experiences that set our client apart from its competitors. * test: work with qa resources to ensure that the software you deliver is of the highest quality. * launch: act as a key member of the product launch team work closely to devops to resolve operational issues. * grow: take an active role in mentoring other developers. skills & qualifications * bachelor's degree * a demonstrable track record of building launching successful products / platforms that leverage terabytes of data scale to meet the needs of millions of users * 5+ years of deep web application development experience fluency with javascript (one of more of modern frameworks including react, angular knockout), css3, css preprocessors (e.g. less sass), html5 webpack. * ability to develop backend services that scale to meet our client's concurrency performance requirements using c#, asp.net mvc, web api, node.js npm. * fluent knowledge of browser/device differences the ability to deliver seamless responsive experiences * design develop using appropriate software design patterns to attain high reusability maintainability * write effective unit tests integration tests to ensure high quality software delivery, sprint after sprint. leverage automation testing methods to increase test coverage build confidence in a continuous delivery pipeline. * facilitate discussions among other developers to exchange ideas introduce new technologies * evaluate emerging technologies to identify opportunities, trends best practices that can be leveraged to strengthen our client's technology platform development practices. * willingness to take an active role in mentoring other developers equal employment opportunity employer; maintains a drug-free workplace: performs pre-employment substance abuse testing.","c#,javascript",2025
"ruby on rails developer in atlanta ga company industry: marketing consultingduration: long term contractlocation: atlanta, gajob duties: to assist in the design, development, testing, deployment, support of the clients products. job requirements:5+ year's software development experience preferably within an agile-­­like development environment.experience with go, javascript, ruby/rails, web services, database design (postgresql), multithreading, socket programming, oo design, troubleshooting in linux environment.experience developing responsive, semantic, standards compliant html css.at ease in a linux/unix development build environment with experience using git ci tools (jenkins, etc.).candidate will have a strong understanding of system architectures design concepts for high transaction volume applications.full development life cycle-hands-on through design, implementation, integration, testing phases.strong analytical communication skills to perform analysis planning for deployment, including failure/recoveries, capacity/performance considerations, verification.pluses:linux (centos) / database administration capabilities.c/c++ experience.iphone/android app development.j2ee / windows .net development experience",javascript,2025
"systems engineer combine your technical expertise with our industry connections you will have an advantage over your competition! our client has an immediate opportunity for a skilled system engineer. at vaco, we advocate for you by connecting your work experience to the open job. we will promote your strengths to the manager while preparing you for that specific interview.our recruiters will provide you with great insight about trends in the market - keeping you up to date on compensation expectations, company culture, growth opportunities. if you're an experienced system engineer, you want to partner with the best, apply today!as a system engineer, you will configure, install, troubleshoot, repair network systems infrastructure solutions for our customers. you will be responsible for remote onsite service requests assistance on routine computer support issues according to urgency.***no third parties - sponsorship, visa transfers, c2c are not available for this position***skills needed:*5+ years of experience designing virtualized networks*7+ years of windows server administration*5+ years of vmware experience*7+ years of ad/exchange*strong communication skills ability to be client-facing additional responsibilities:serving as primary engineering contact on it support projectssetting up installing new servers network equipmenttroubleshooting server workstation software hardwareperforming hardware upgrades swapssecuring the different systems against the problem of virusmanaging the system protocols also the back-upssolving the server, hardware, software concerning problemsstaying aware of the problems in the networks also making sure that the system does not face the problem again in the futuremaintaining the configuration of the network equipment servicesworking with different types of operating systems",go,2025
"cyber security engineer senior cyber security engineer seeking senior cyber security engineer to support the nasa goddard nascom mission network security team with securing defending the worldwide nasa mission network. this is a hands-on technical position joining a seasoned diverse team of cyber security professionals. duties requirements: * respond to security incidents including gathering, analyzing presenting forensic evidence for cyber malware intrusions. * perform senior-level data analytics seeking, identifying confirming cyber threats, risks vulnerabilities to the network environment. * support the development deployment of agency-wide cyber security projects initiatives into the network environment. * perform risk analysis of proposed capabilities resulting in specific technical recommendations for improving security / mitigating cyber risk. * briefing technical non-technical management on cyber issues, threats, vulnerabilities risk reduction strategies. other duties: * conduct computer network forensic technical investigations including performing network packet analysis. * conduct vulnerability scans on a routine ad-hoc basis. * research, evaluate assess emerging cyber security threats trends. * research, evaluate test new cyber security tools capabilities. * perform general linux system administration supporting operational capabilities. * other duties as assigned. qualifications: education experience: * bachelors five (5) years more experience; * masters three (3) years more experience required skills: * cyber intrusion detection, response, forensic analysis. * operating systems: linux, apple osx, windows (system administration level). * demonstrated investigation analytical skills. * ability to effectively lead meetings projects. * self-disciplined self-motivated. * demonstrated desire capability to mentor junior level engineers. * strong written, verbal, interpersonal skills, emotional intelligence a positive attitude to interface effectively with all levels within the organization. * data analytics, including mastery with excel other tools. desired skills: * 9+ years information technology experience. * 7+ years cyber security experience. * 5+ years networking experience. * 3+ years incident response vulnerability management experience. * high level of experience with scripting including bash perl. * experience working with other networking security tools. * knowledge of information security issues, trends leading practices. * coding/scripting experience e.g. perl, vb script, python. * experience with vmware hypervisor related tools. clearance requirement: * must have active dod secret security clearance. other requirements/skills: * certifications such as cissp, gcia, ceh, gcih, gcfa, csih. * a self-starter, performing tasks with minimal supervision but working effectively with immediate cross-functional team members. * highly effective communicator (both verbal written). * possess excellent analytical problem-solving skills. * excellent organizational, detail, multi-tasking time management skills.",python,2025
"java developer java developer summary:signature consultants has an excellent opportunity in the richmond, va for a mid-level java developer. this java developer will work with the application development maintenance (adm) services group, primarily focusing on working with global clients. the java developer will be able to write code, test debug applications, work independently. initial interview will be a phone then will move to in person.requirements:5-8 years of relevant experience equivalent combination of education work experience.experience in core java / jee (ejb, spring, struts , hibernate, web services, jms, rmi, jndi)experience with application servers like jboss, weblogic, websphere tomcatknowledge on xsl, jquery, xml parsing, xpath; experience in build tools (ant, maven etc.) & unit testing utilizing junit other unit testing toolsperformance tuning optimization unix scripts; knowledge of sql performance tuning techniquesapache ivy; boss seam & application server; jaxb for xml managementsecurity design like single ssl, mutual sslinvolved in design work across the application layers (front-end, service back-end)actively participate in environment readiness supporting system / uat/ oat / pen testing phasesmentoring junior team members in design decisionsenhancing knowledge base for software factory team members updating knowledge pool on internal wiki site.strong debugging analytical skills.experience working with oracle (pl/sql), web services ability to do application performance tuning.candidate must be able to work in richmond, va be legally authorized to work in the u.s.software developer who is highly proficient in java, j2ee, possesses an understanding of the principles of applications programming.responsibilities:designs, specifies, implements, maintains systems.designs, codes, tests documents software programs for systems of moderate to high complexity as per the requirements specifications.understands customer requirements, develops evaluates alternative systems solutions.translates high-level specifications for software components into program specifications.involved with resolution of complex software development issues that may arise in a production environment.participates in the investigation of system requirements assists in preparation of systems specifications including revising manuals, design of forms computer output, documenting user procedures.analyzes problems, conducts root cause analysis help in resolution of problems using defined problem management procedurehelp in application support maintenance of customer applications.the person is expected to have credible experience in understanding the entire project context, able to demonstrate the knowledge of end-to-end application architecture.ideal candidates will have extensive experience in various java technologies (core java, servlets, jsf/jsp, jdbc, jms, struts, spring mvc, hibernate frameworks).candidates should be excellent team players, yet capable of working independently.candidates will work with very little direction, will be comfortable leading conference calls flexible to working collaboratively with a globally dispersed team.analyzes business requirements/processes system integration considerations to determine appropriate technology solutions for internal external customers.designs, evaluates, codes, configures, tests documents applications based on system user requirements.using current programming language technologies, writes code, completes programming, performs testing debugging of applications.completes documentation procedures for installation maintenance.writes programs in computer language for solution by means of data processing equipment.prepares flow charts systems diagrams to assist in problem analysis.participates in preparing design documentation.designs, codes, tests, debugs documents software according to system standards, policies , procedures, security compliance requirementsprepares test data for unit, string parallel testingresolves customer issues with software solutions responds to suggestions for improvements enhancements.expanding knowledge of related disciplinary areas.broad knowledge within own specialty discipline.works with minimal direction.work is guided by operational project objectives.about signature consultants, llcheadquartered in fort lauderdale, florida, signature consultants was established in 1997 with a singular focus: to provide clients consultants with superior staffing solutions. for the sixth consecutive year, signature was voted as one of the ""best staffing firms to work for"" is now the 15th largest it staffing firm in the united states (source: staffing industry analysts). with 25 locations throughout north america, signature annually deploys thousands of consultants to support, run, manage their clients' technology needs. signature offers it staffing, consulting, managed solutions, direct placement services. for more information on the company, please visit",java,2025
"computational scientist (nwc - national weather service) randstad supports the national weather service (nws) its mission to provide weather data, forecasts, warnings for the united states. television weathercasters private meteorology companies prepare their forecasts using this information. the nws is the sole united states official voice for issuing warnings during life threatening weather situations. the national water center (nwc) is a geographically distributed organization, which includes elements in alabama, maryland, minnesota. the nwc collaboratively researches, develops delivers state-of-the-science national hydrologic analyses, forecast information, data, decision-support services guidance to support inform essential emergency services water management decisions. in partnership with nws national, regional, local offices, the nwc coordinates, integrates supports consistent water prediction activities from global to local levels. candidate will work with the national water center domain scientists to transfers scientific advances in the areas of hydrology, hydrometeorology, hydraulics from the research arena into operational software applications. work primarily involves translating complex scientific algorithms into robust software elements, mathematical modeling, numerical analysis, algorithm development, software implementation, program execution, analysis, validation visualization of results. computational scientist (nwc) job location: silver spring, md tuscaloosa, al specific activities will include: * translate complex scientific algorithms into robust software elements * develop new, modify existing, computational software elements * work within the community model frameworks (e.g., esmf, wrf-hydro, cems) to implement components into high performance computing environments * develop accurate, effective, efficient computational strategies for solutions to physics numerical analysis problems * designs creates code, data files, scripts to transition hydro-meteorological algorithm prototypes processes to operational platforms nationwide * analysis of existing scientific numerical analysis prototypes * software requirements analysis, design, development using java, c, c++, fortran * planning strategies for general testing stress testing of numerical analysis software elements * writes project documentation in compliance with applicable standards including requirements documents, design documentation, test plans, test reports, presentations for project status reviews * actively promotes continuous software improvement activities; reviews software related products from other groups verifies compliance with applicable standards; stays abreast of current software engineering practices through ongoing self-improvement job requirements (included but not limited to): -master's degree in computer science, software engineering equivalent with advanced calculus, linear algebra, mathematical modeling statistical analysis. -must be proficient in prioritizing decomposing requirements, translating them to designs, implementing, integrating, testing software solutions in a variety of languages including java, c, c++, xml, fortran -parallel programing using open mp mpi -hands-on working experience with the following software/programming languages: java, c/c++, junit, xml, shell script, python, java script, perl, swt, java swing, jaxb, camel spring, hibernate -job experience with the following technologies/tools: operating system: linux, unix, web server (e.g. apache tomcat) tools/version control: eclipse rcp, ddd/gdb, git, dimension, svn, redmine, jenkins, gerrit ordmb: postgresql web service like restful, soap -experience working with scientific data sets large, complex data sets (netcdf grib experience preferred) -must be able to obtain maintain a national agency check background investigation. (us citizen only) desired skills (including but not limited to): - expertise in a particular domain science area (e.g., hydrology, hydrometeorology, hydraulics, etc.), as well as considerable expertise in computer science mathematics? - experience with time series analysis, spatial analysis, r statistical analysis software, gdal geospatial libraries, parallel processing libraries protocols, petsc ncl - knowledge of software design patterns, class flow diagrams - experience working with visual representations of data, preferably in a geospatial environment (e.g. esri arcgis, google maps) - experience with software development support tools such as redmine, gerrit, jenkins - experience working in an agile development environment","go,java,python",2025
"cyber software engineer 6 how do cyber terrorists get past the industry's best? they don't. there are too many of us fighting virtual threats, protecting enterprises entire countries from large-scale attacks. from creating a citywide wireless network for our first responders, to protecting our nation from cyber threats, to building software-defined radios that change how our military communicates, our cyber intelligence mission solutions division helps life run smoothly safely. if you are the sort of person who loves a challenge likes to be involved in serious organizational software change -- then what is happening in the cyber intelligence mission solutions division is the place for you. this is without a doubt one of the most interesting exciting times to join an organization like ours. the culture is one of excellence; team work, learning, delivered value people. we are looking for people who love to learn take initiative to really make this happen. northrop grumman mission systems is seeking a senior cyber software engineer 6 to join our team of qualified, diverse individuals located at annapolis junction, md. roles responsibilities: the candidate will design, develop, document, test maintain applications software systems that contain logical mathematical solutions. conduct multidisciplinary research collaborate with equipment designers / hardware engineers in the planning, design, development, utilization of electronic data processing systems for product commercial software. determine computer user needs; analyze system capabilities to resolve problems on program intent, output requirements, input data acquisition, programming techniques controls; prepares operating instructions; designs develops compilers assemblers, utility programs, operating systems. ensures software standards are met. as one of the most senior technical experts on the team, you will, interface directly with users customers providing foresight technical guidance aimed at satisfying mission needs. as a key contributor to the success of the program, you will collaborate with software systems engineers in the planning, design, development, utilization of complex software systems. you will provide technical leadership to the software development team work complex technical tasks under general guidance from the team lead. as a principal engineer on this program, you will be asked to mentor facilitate the development of junior engineers who join. additionally, you will interact with senior company management customers, responsible for generating white papers innovative solutions for program growth will be responsible to convey new techniques technologies to the analytic workforce. our professionals live breathe different perspectives here; we are curious about the world, accepting of each other, well aware that the more ideas, backgrounds, opinions, experiences we bring to our work, the stronger that work will be. just as you would invest your time hard work into our company, we focus on investing back into you through enriching professional experiences high-quality learning development opportunities. we want you to bring your whole self to work for you to have meaningful connections with your coworkers, customers, communities, while providing the best products, systems, technologies to protect our world. qualifications basic qualifications: * bachelor's degree in computer science related discipline from an accredited college university 20 years' experience, a master's degree 18 years' experience, phd 15 years. four (4) years of additional software engineering experience on projects with similar software processes may be substituted for a bachelor's degree. * experience with java / c/c++ development * must be comfortable developing software in either windows / linux based environment security clearance: ability to obtain a ts/sci clearance with polygraph is required preferred qualifications: * relational database experience (oracle, mysql, mariadb, etc.)* strong working knowledge of linux/unix * experience with scripting (such as bash, perl, python, other scripting tools/language) development * experience with jee development * experience with web application / web service development * experience with web application frameworks such as rails, struts, ejb's gwt * experience with ajax single page interface technologies such as javascript, ext-js, angularjs, jquery * experience with cloud technologies such as hdfs, accumulo, cassandra, nifi, map/reduce, nosql * experience researching new technology for inclusion/use on customer programs * experience contributing to open source applications * experience with scrum/agile software development methodology ngcimsmd iscyberdiv mscyberdiv northrop grumman is committed to hiring retaining a diverse workforce. we are proud to be an equal opportunity/affirmative action employer, making decisions without regard to race, color, religion, creed, sex, sexual orientation, gender identity, marital status, national origin, age, veteran status, disability, any other protected class. for our complete eeo/aa pay transparency statement, please visit u.s. citizenship is required for most positions. shift: 1st shift relocation assistance: yes us citizenship required for this position: relocation assistance may be available business sector: united states-maryland-annapolis junction clearance: sci shift: 1st shift relocation assistance: yes us citizenship required for this position: relocation assistance may be available business sector: united states-maryland-annapolis junction clearance: sci clearance: sci","javascript,java,python,go",2025
"it application admin & sys engineer iii - tysons corner, va the application systems engineer (level iii) is responsible for managing, monitoring maintaining enterprise wide system applications, as well as to ensure availability performance complies with boar's head's expectations. the applications systems engineer is also responsible for overseeing both the tactical strategic operations of the boar's head hosting production environment.the application systems engineer (level iii) is responsible for managing, monitoring maintaining enterprise wide system applications, as well as to ensure availability performance complies with boar's head's expectations. the applications systems engineer is also responsible for overseeing both the tactical strategic operations of the boar's head hosting production environment. responsibilities:provide engineering, installation, configuration, maintenance support for hardware, operating systems all erp applications associated with unix/linux/microsoft hosted applications environments in a 24/7 support environmentmonitor designated applications take corrective action to prevent minimize system down time.become subject matter expert on all boar's head hosted software productsprovide technical solutions escalated support for non-routine, highly complex technical issuesbuild /create environments infrastructure components as requiredconfigure application servers in a cluster solution for high availability, load balancing fail over support.develop analyze highly complex system standards, thresholds, recommendations to maximize system performanceapply patches, service packs bundles to multiple environments as requiredperformance tuning, identify fix performance bottlenecks tune the applications using traditional techniques tools like oracle autopatch, oracle enterprise manager, quest toad, precisesecure all applications by developing system access, monitoring, control, evaluationon call afterhours/weekend support required on a rotational basis at management's discretion.evaluate products upgrades for appropriateness; oversee implement system upgrade strategiesestablish test disaster recovery policies procedures; complete back-ups; maintain documentationmaintain documentation on physical logical layout assets of the technical architectures train co-workers as needed to maximize availability reliabilityprovide technical leadership to appropriate personnel on highly complex system administration activitieswork closely with multiple departments as well as provide detailed status reports on assigned projects ongoing support for assigned systems applicationsensure performance of systems meet expected service level agreementslead coordinate efforts during production outageswork with other internal teams on root cause analysis resolution.other projects responsibilities may be added at the manager's discretion qualifications:experience with installing, upgrading, patching administering oracle ebs, soa suite, obiee, demantra, owsm, ascpexperience with oracle access manager, oracle internet directory, open source identity management systemsexperience with oracle ias, (internet application systems) oracle weblogic, apache tomcat microsoft iis web/application serversexperience with oracle soa technology such as: oracle soa suite with oracle bpel process manager, oracle enterprise service bus, sb, jndi, web servicesexperience with java, asp, html, xml, sql, pl/sql; development experience preferredexperience with continuous integration, delivery deployment (ci/cd) tools, such as bamboo, jenkins, docker, urbancode, ancible, mavin, teamcity, gitlab, etc.experience with shell scripting, unix, linux, windows administration, networkingexperience with load balancers dmz environmentsexperience with log analysis various analysis toolsexperience with oracle database administration.experience with oracle enterprise manager, grid-control identity managementexperience with other third party development database administration tools e.g. sql navigator, sql tunerdesign/engineering experience in all layered products in a multi-tiered web environment understanding the interaction between each tierexperience working in the various phases of the software development life cycle (sdlc) using methodologies like agile waterfall.at least 10 years of experience in applications administration equivalent.4-year university degree in computer engineering/ computer science/ information technology equivalentminimum of 5 years experience supporting an oracle applications environment.",go,2025
"c++/.net developer the application area will span diverse technical domains, api design, building user interface backend systems to work with large datasets interactively primarily using c++/c# in microsoft visual studio (2005/2008/2010) development environment.basic qualifications:bachelor’s degree equivalent in computer science computer engineering4+ years of experience required in c++4+ years of experience with microsoft development platform: sql server, visual studio4+ years of experience with one more programming languages like c, c#, xml, com, etc.2+ years of experience with sql query, design of database table, view, stored procedure, function, triggerstrong analytic skillmust have strong oral written communications skillsability to work effectively in team structurepreferred qualifications:proficient with object-oriented analysis designproficient with c, c++, com knowledgeproficiency in using microsoft .net platform, wcf windows formsskillful in web-based development using iis asp.netrelevant related development experience in webservice web application","c++,c,c#",2025
"system engineer - linux system engineer / administration - linux / centos reston, virginia do you have what it takes to be mission critical? your skills experience could be mission critical for our unisys team supporting the federal government in their mission to protect defend our nation, transform the way government agencies manage information improve responsiveness to their customers. as a member of our diverse team, you'll gain valuable career-enhancing experience as we support the design, development, testing, implementation, training, maintenance of our federal government's critical systems. position summary / responsibilities: we are pro-actively seeking a motivated, career customer oriented system engineer to join our team in reston, virginia area to begin an exciting challenging career with unisys federal systems. the individual in this role responsible will perform systems engineering administration to provide linux engineering, software integration tier three administrations in the context of an automated cloud provisioning environment. primary duties include performing systems administration, maintenance, engineering in multiple large enterprise server environments (linux, red hat, centos). position requirements: * u.s. citizenship required / ts / sci fsp security clearance is required! * bachelor's degree in computer science related degree minimum 8 years of experience equivalent. * provide technical guidance in software engineering techniques automated support tools * analyze functional business applications design specifications for functional activities. * prepare required documentation, including both program-level user level documentation. * assist in establishing standards for information systems procedures. * provide operational pager/phone duty support * complete day to day operations & maintenance tasks * perform operating system software updates, upgrades patches * perform technical evaluations, analysis troubleshooting for all supported servers in response to help desk tickets including, server failures, full systems outages troubleshooting * assist in server maintenance special projects, during extended work hours - attend tems to discuss agree upon moas, ensuring moa is within scope of supporting teams' work * support customer in the development maintenance of systems baseline. * assess server loads work with technical leads on developing tuning recommendations * additional duties as assigned. position desired skills: * linux engineering experience in red hat, centos variants * proficiency in shell scripting manipulating the linux command * puppet, php, cloud foundry, cloud computing including paas, iaas saas, python, php, lamp apply today to become mission critical help our nation meet the growing need for it security, improved infrastructure, big data, advanced analytics. unisys offers a very competitive benefits package including health insurance coverage from first day of employment, a 401k with an immediately vested company match, vacation educational benefits. to about unisys visit us at . unisys is an equal opportunity employer (eoe) - minorities, females, disabled persons, veterans. #fed#qualifications company information unisys is a global information technology company that works with many of the world's largest companies government organizations to solve their most pressing it business challenges. unisys specializes in providing integrated, leading-edge solutions to clients in the government, financial services commercial markets. with more than 20,000 employees serving clients around the world, unisys offerings include cloud infrastructure services, application services, security solutions, high-end server technology.",go,2025
"2017 professional development program (pdp) systems engineer - new grad we're a team of new graduates experienced professionals, collaborating to achieve our goals. our teams work with pride across business units toward a common goal: global security. together, we protect our troops, public safety, information, our planet. it's unique work. it's challenging rewarding. but most of all, it's the work that makes a difference. join us discover all you can achieve. our technology services team is recognized as a global provider of innovative, cost effective solutions. from sustainment modernization, supply chain management, training simulation, high technology services, we offer a full-spectrum of support. northrop grumman is seeking systems engineers to join its professional development program (pdp). this is a pipeline staffing requisition to source qualified systems engineering talent for academic year 2016/2017. pdp program participation is subject to location - direct entry level opportunities may also be available. as a pdp, you'll participate in a three year rotational program to develop competencies in a variety of systems engineering specializations that may include: * involvement from concept definition to performing systems-level design, requirements analysis for hardware software, hardware software integration, a variety of performance evaluations data analysis. * responsibility for generating flowing down customer requirements to hardware software designers, developing innovative system architectures, implementing advanced algorithms involving sophisticated signal processing data processing techniques * integrating testing finished hardware software products * obtaining experience in performance analysis, modeling simulation, algorithms development, waveform definition, performance verification data analysis the pdp rotations offer the opportunity to experience a variety of job assignments before making a commitment to a particular position. the program will support the individual's growth through training, skill development, networking opportunities. this program gives its participants the ability to choose their assignments from a variety of departments based on their skills, areas of interest, availability. qualifications basic qualifications: * completion of a bachelor's degree in physics, applied physics, math, applied math other technical discipline from an accredited institution within one year of graduation date * 3.0 gpa higher (unofficial academic transcripts must be provided at time of application by uploading the documents to your profile)* ability to obtain u.s. government security clearance (u.s. citizenship) preferred qualifications: * 3.7 gpa higher * internship experience, leadership & teamwork experience, interpersonal communications skills, / involvement with diversity & inclusion organizations * proficiency in tools such as matlab, mathcad, c/c++, ada, java * active secret clearance join our talent community: like northropgrummancareers on facebook follow northrop grumman corporation on linkedin follow @ng_careers on twitter subscribe to our youtube channel: northropgrummanmedia discover more about our careers at careers.northropgrumman.com northrop grumman is committed to hiring retaining a diverse workforce. we are proud to be an equal opportunity/affirmative action-employer, making decisions without regard to race, color, religion, creed, sex, sexual orientation, gender identity, marital status, national origin, age, veteran status, disability, any other protected class. for a complete eeo/aa pay transparency statement, please visit u.s. citizenship is required for most positions. sys959 us citizenship required for this position: no relocation assistance available business sector: united states-virginia-fairfax clearance: secret us citizenship required for this position: no relocation assistance available business sector: united states-virginia-fairfax clearance: secret clearance: secret","go,java",2025
"sr. javascript/angular developer sr. javascript/angular developer roleour client out of the michigan georgia area is looking for a sr. javascript/angular developer to work closely with executive leadership, product managers, other software engineers to develop new product offerings improve existing saas solution for clients within the financial services industry.some responsibilities for this role are:participate in discussions regarding new product development product enhancementsdevelop coordinate estimates for software defects, new features enhancements that are included in service releasesdesign, document, code deploy new features defects for system related issues (including creation of database queries, creation of web services, client-side javascript (including jquery) java development)provide engineering thought leadership as a practicing member of the development team.responsible for overall application framework architecturecommunicate effectively with both technical non-technical audiencesawareness of drive use of current best practices, toolsets, common design patterns.high degree of proficiency with sql server subcomponents thereofhigh degree of proficiency in the creation extension of relational database schema ddlexperience with microservices / rest apisexperience working within an agile scrum frameworkexperience with test driven development (tdd)experience with common data exchange formats approachesposition may include other duties as determined by the companyexperience with react, other leading javascript framework (angular, ember, backbone)experience with twitter bootstrap, css, scss susy, similarskills requirements:bachelors ( equivalent experience) in computer science related field6 years of experience in full cycle design & dev of java/javascript solutionsmust have strong front end skills with javascript angular.jsexcellent communication skills both written verbalhigh attention to detail problem resolution",javascript,2025
"applications performance tester our dc based federal client has one long term openings for an application performance test engineer. project is metro accessible. duties include but not limited to ; demonstrated ability to work on performance tuning testing of multi-tiered distributed applications for our client's on-going projects. energetic individuals who want to enhance their professional career in a fast paced federal environment that is doing cutting edge work in agile devops. create modify performance scripts for web based applications using neotys neoload with multiple protocols execute performance tests on applications to assure capacity stability of the applications meets requirements for production deployment monitor all impacted systems for network connection disruptions as well as any obscure application behavior resulting from a network anomaly measure resource consumption of components processes latency at measurable points in the systems under test identify application bottlenecks assist engineers with improving application performance reducing latency communicate performance testing results identify areas for improvement with stakeholders at all levels drive delivery of performance output with project managers, developers, peers ability to white-board a clear correct solution for a given requirement extensive experience using performance test tools such as neoload / hp performance center advanced programming skills in java/j2ee programming scripting (perl, ruby, python) for unix linux operating systems understanding of various front end application architectures the tier to tier communications thorough understanding of distributed systems, internet principles statistical data analysis ability to establish measurement points of various systems metrics for analysis of issues risk excellent analytical skills extensive troubleshooting experience strong written verbal communication skills ability to work deliver in a fast paced agile environment agile sdlc devops","java,python",2025
"systems engineer (windows,vmware, cisco ucs) our client, one of the largest premier commercial companies in northern virginia, is looking for a talented driven vmware focused systems engineer to join their tight knit team in chantilly, va.the company is completely revamping their it department investing a lot of money into new roles to carry out the upcoming vmware upgrade.under the general supervision of the manager, networks, as part of the data center team, provides oversight of the organization's systems infrastructure to include responsibility for implementing server hardware, software storage that utilizes industry best practices to meet the business functional needs of the organization. responsible for ensuring the server environment related components are properly designed, configured, managed optimized to achieve superior performance high availability throughout the organization.��top skills neededwindows server administrationstrong vmware esx experience(ability to spin up new environments from scratch)storage supportcisco ucsperksstrong company culturepaid training in cutting edge technologyopportunity to help shape organizational vision it environmentflexible work schedule�� about teksystems:join teksystems®, a leading it staffing, it talent management it services firm, get your career on the fast track. we have more than 100 offices worldwide, we partner with over 6,000 clients place over 80,000 consultants per year. at teksystems, we seek to understand our consultants' skills, goals interests, allowing us to present targeted job opportunities on a contract, contract-to-hire direct placement basis. teksystems' leadership in the market stems from our sincere personal commitment to driving the success of our customers, consultants each other.",go,2025
"data engineer/architect position: data engineer/architect - atllocation: atlanta, ga duration: 12 + months contract with possible extension data engineer/architect - atl – 2326senior cpa data engineer/architectwork as part of the cpa analytics architecture team providing support to module teams as needed, including general architectural reviews guidance. work with cpa product managers other key stakeholders to analyze, understand, document bi/data storage reporting requirements. represent cpa data/analytics sme expertise to internal external groups. understand document current state environment existing solutions as well as considering innovative technology options for future solution envisioningrequiredexpert at sql query tuning on databases, have experience with columnar storage mpp/analytical dbs (greenplum, teradata); data warehousing experience is preferred. required python skill set - intermediate to advanced. have experience with bash scripting any one of the following – java/scala/c++/ any object oriented any functional programming language preferred.aws cloud environment (required)desired characteristics: good experience with emr hadoop with a solid understanding of distributed processing/map-reduce.experience writing programs using spark/pysparkexperience dealing with kafka/kinesis/flume (any one) have the basic concepts of how these can be combined to have real time decisionsyou have designed complex dags on either airflow, luigi, aws data pipelineexperience with at least one etl tool (informatica cloud, talend, ssis...)familiarity with machine learning data analysis packagesfamiliar with how reporting software work - tableau, sisense, qlik​eligibility requirements:bachelor's degree in computer science equivalent7+ years of experienceor 5+ years experience if you have a master's degreeany offer of employment is conditioned upon the successful completion of a background investigation drug screenmust be willing to travel (<10%)must be willing to work out of an office located in atlanta, gabusiness acumen:passionate about datayou love to take on the hardest design challengesself-driven have the sense of urgency","python,java,c++",2025
"sr. telecom engineer sr. telecom engineergdh is looking for a senior soc engineer who will responsible for the management of our clients security services infrastructure customer security devices. this engineer will work closely with the security operations center (soc tier ii) as an escalation point for complex incident, problem change analysis. when working on changes responsibilities include reviewing requirements, designing, documenting implementing in accordance with verizon customer change control standards. security clearance is a plus! major responsibilities include: * incident, change problem management related to security * design, engineer, document implement changes in security devices * escalation point for security network incidents * developing standard operating procedures (sop) overall operations documentation as needed * thales encryptors highly desirable * bachelor's degree in computer science / engineering / information security equivalent professional experience * 2 to 5 years enterprise / soc experience at a minimum * platform experience with siem also a bonus * at least one security certification training of peers in an effort to share lessons learned * planning overseeing release management entities (ex. security patching, signatures, code upgrades) * perform rma of devices whenever necessary * work side by side with soc (tiers ii i), it development, security engineering product lifecycle engineering as needed * understanding of dns, ntp, snmp protocols * experience on unix/linux operating system command line interface (cli) * strong communication skills ability to engage with customers to understand their requirements * strong organizational, problem-solving, analytical skills * able to identify communicate gaps in processes * ability to excel in high pressure environments * ability to work participate within a team environment * experience in one more (not necessarily all) of the following security devices: working knowledge of encryptors (thales, mcafee, etc.), fortinet, fireeye, sourcefire, cisco asas juniper srx, gigamon, a10, f5 load balancers, bluecoat proxies, palo alto, cisco juniper switches/routers *this position requires the ability to obtain a government issued security clearance; an active clearance is highly desirable*interested candidates please send resume in word format to mjohnson@gdhconsulting.com please reference job code 38335 when responding to this ad.",go,2025
